Este {tmkeyword} é divertido, mas os anúncios aparecem o tempo todo e atrapalham a jogatina.
99. Really awesome graphics and jobs. The only problem is that it doesn't play well on mobicell. Please build a version suitable for all mobicell devices.
100. No this {tmkeyword} is good but too many stops and the driver gets quick hungry and sleep py and not even drive long-distance please try to make it like Europe 3 that is exciting {tmkeyword}.
101. It was generally good for the first few days....up untill the last two or so updates promising new routes yet still I find no new updates and a very significant reduction in acceleration in the trucks speeds or is it a limitation. Making one of the fastest trucks very slow in both acceleration and speeds.
102. Ads were covering the controls which is not at all good . You can keep ads that is not at all the issue instead of displaying down you can display them up and in both way it will be good you can keep the ads as well as controls open for the player who is playing the {tmkeyword} .Thank you
103. The {tmkeyword} it's awesome to play but😔 request some of your former update like the way my driver is eating frequently and sleeping also please reduce that and requesting updates like more trucks,more upgrades on the truck extra lights on the truck,my company upgrade, a/c,side rear mirror slides,more missions/ bonuses, indicators should function when ur passing the right way and when one of may trucks stuck I should send rescue with may on trucks passing on the road or send through the office
104. Great {tmkeyword}... until the bug starts. Can't turn on radio during a drive. Also the graphics tend to glitch while driving a certain high speed or while simply stopping at a red light. Sometimes it will even fine you for coming to a complete stop, so then I just run all the damn lights then lol.
105. I had started to like this {tmkeyword}, and one time i open it and there is some warning related to banning it and the next time i open it.....it wont let me .....unless i reset my data, all my progress in the {tmkeyword} was nullified.....not sure if it was some bug or glitch...whatever ...bt if possible i want my progress back !!!
106。 Best of the truck simmulators but with many small faults. Stop light goes directly from green to red so running over a green light will still get you a fine. The buttons are not sensitive enough so if you dont press exactly in the middle they dont respond. The cuise control does not have resume so it resets after being switched off. Bugs with buying paints en wheels that dont get selected when pressing select button. Number plate buys dont stay on the plate. Please add in{tmkeyword} bug report option
107. Purchased 250k pack on 10th May 2021 for 140rs, but didn't updated on account. Money lost guys, look like it's scam. Please!!!Please!!!!!don't buy anything.....you will lose your money. I would have given rating in negative but as usual there is no option.
108. This {tmkeyword} deserves 5 star because graphics is so good it feels like real . and every truck controls are also so real and fantastic. but the problem is that after some time they're is one ad at home page. and that is not good . kindly solve this problem. other wise {tmkeyword} is fantastic 😊
109. Please fix the drive button, too close, accidentally touches each other while playing. The trophy button is broken and also the horn. The drive, park and reverse lever is overlapping the cruise control button, feels inconvenient. Plesase fix all these. I have been playing this since a few months.
110. Awesome experience driving experience high level graphic design, realistic roads, toll, bunks, hotels, motels, awesome trucks and their control. Really enjoyed a lot unlocked all 12trucks. Need more customized options, off-road, mountain, hills, railway reacks, villages etc., loading and unloading opinions. Need more challenges options. Tq
111. DON'T PLAY THIS {tmkeyword} In truth this {tmkeyword} is very good and its graphics etc. Everything is very good, but due to its arrival, I will have to leave this {tmkeyword}. It removes so much that you can not play.This {tmkeyword} is very good, but its graphics are also very good now, but the most useless thing in this {tmkeyword} is that its ads come so much, so much. Hi live that every one. The second part adds 1 because of this it is absolutely useless to play this {tmkeyword} absolutely man. Does not play the {tmkeyword} is a useles
112. The {tmkeyword} is best and very enjoyable.{tmkeyword} is better if you upgarde things and add somethings like the truck light needed to glow a little high and when we stay in hotel we can choose hotel rooms and hotel rooms view and also add some city if there is only forest and jungle plzz add this things.the {tmkeyword} is also great keep it up developer.
